original_url,converted_url
http://en.wikipedia.org/wiki/2003_Harrogate_Borough_Council_election,http://en.wikipedia.org/?curid=30486085
http://en.wikipedia.org/wiki/Tom_Lyons,http://en.wikipedia.org/?curid=21449108
http://en.wikipedia.org/wiki/1983%E2%80%9384_KNVB_Cup,http://en.wikipedia.org/?curid=20256855
http://en.wikipedia.org/wiki/World_Chess_Championship_1948,http://en.wikipedia.org/?curid=8831489
http://en.wikipedia.org/wiki/List_of_Chief_Ministers_of_Delhi,http://en.wikipedia.org/?curid=60787018
http://en.wikipedia.org/wiki/Placebo_(band),http://en.wikipedia.org/?curid=241263
http://en.wikipedia.org/wiki/Mozambique_at_the_2016_Summer_Paralympics,http://en.wikipedia.org/?curid=51410381
http://en.wikipedia.org/wiki/Kazaviaspas,http://en.wikipedia.org/?curid=38521213
http://en.wikipedia.org/wiki/Doug_and_the_Slugs,http://en.wikipedia.org/?curid=5605990
http://en.wikipedia.org/wiki/Chris_Benard,http://en.wikipedia.org/?curid=51089040
http://en.wikipedia.org/wiki/Doina_Melinte,http://en.wikipedia.org/?curid=3629682
http://en.wikipedia.org/wiki/List_of_largest_poker_tournaments_in_history_(by_prize_pool),http://en.wikipedia.org/?curid=21521030
http://en.wikipedia.org/wiki/Lucyna_Langer,http://en.wikipedia.org/?curid=5655715
http://en.wikipedia.org/wiki/Brigitte_Lin,http://en.wikipedia.org/?curid=1587887
http://en.wikipedia.org/wiki/Rana_Daggubati,http://en.wikipedia.org/?curid=25046692
http://en.wikipedia.org/wiki/Netherlands_at_the_2010_Winter_Olympics,http://en.wikipedia.org/?curid=25148130
http://en.wikipedia.org/wiki/Yoshinori_Furube,http://en.wikipedia.org/?curid=30929615
http://en.wikipedia.org/wiki/LaShawn_Merritt,http://en.wikipedia.org/?curid=9510897
http://en.wikipedia.org/wiki/Leslie_Bibb,http://en.wikipedia.org/?curid=2565541
http://en.wikipedia.org/wiki/The_Beyond_(band),http://en.wikipedia.org/?curid=12626430
http://en.wikipedia.org/wiki/Jatani_(Odisha_Vidhan_Sabha_constituency),http://en.wikipedia.org/?curid=66410457
http://en.wikipedia.org/wiki/1959_Tour_de_France,http://en.wikipedia.org/?curid=5753843
http://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Roy_Kim,http://en.wikipedia.org/?curid=50678482
http://en.wikipedia.org/wiki/List_of_NCAA_conferences,http://en.wikipedia.org/?curid=22364376
http://en.wikipedia.org/wiki/Norway_in_the_Eurovision_Song_Contest_2008,http://en.wikipedia.org/?curid=15589467
http://en.wikipedia.org/wiki/John_Guleserian,http://en.wikipedia.org/?curid=45481757
http://en.wikipedia.org/wiki/Franz_Beckenbauer,http://en.wikipedia.org/?curid=152680
http://en.wikipedia.org/wiki/Sylvain_Graglia,http://en.wikipedia.org/?curid=53601980
http://en.wikipedia.org/wiki/Andrea_Caracciolo,http://en.wikipedia.org/?curid=2555668
http://en.wikipedia.org/wiki/Tim_McCarty,http://en.wikipedia.org/?curid=13790880
http://en.wikipedia.org/wiki/Dharmagarh,http://en.wikipedia.org/?curid=66410061
http://en.wikipedia.org/wiki/2011_Berlin_Marathon,http://en.wikipedia.org/?curid=33327153
http://en.wikipedia.org/wiki/2016_TaxSlayer_Bowl_(December),http://en.wikipedia.org/?curid=52474076
http://en.wikipedia.org/wiki/1922_Big_Ten_Conference_football_season,http://en.wikipedia.org/?curid=52733760
http://en.wikipedia.org/wiki/Davina_Oriakhi,http://en.wikipedia.org/?curid=57625631
http://en.wikipedia.org/wiki/D%C5%BEevad_Prekazi,http://en.wikipedia.org/?curid=3047943
http://en.wikipedia.org/wiki/T%C5%8Dzai_Line_(Kyoto),http://en.wikipedia.org/?curid=871083
http://en.wikipedia.org/wiki/1990_Rhode_Island_gubernatorial_election,http://en.wikipedia.org/?curid=58998987
http://en.wikipedia.org/wiki/1972_United_States_presidential_election_in_Georgia,http://en.wikipedia.org/?curid=52937102
http://en.wikipedia.org/wiki/2008_Haltemprice_and_Howden_by-election,http://en.wikipedia.org/?curid=17906119
http://en.wikipedia.org/wiki/Ray_Parker_Jr.,http://en.wikipedia.org/?curid=718654
http://en.wikipedia.org/wiki/1940_Swedish_general_election,http://en.wikipedia.org/?curid=2723837
http://en.wikipedia.org/wiki/T.J._Miller,http://en.wikipedia.org/?curid=13982539
http://en.wikipedia.org/wiki/Shalane_Flanagan,http://en.wikipedia.org/?curid=10861449
http://en.wikipedia.org/wiki/Abderrahime_Bouramdane,http://en.wikipedia.org/?curid=31625137
http://en.wikipedia.org/wiki/Venke_Knutson,http://en.wikipedia.org/?curid=965345
http://en.wikipedia.org/wiki/SkyTrain_rolling_stock,http://en.wikipedia.org/?curid=75294882
http://en.wikipedia.org/wiki/Maps_%26_Atlases,http://en.wikipedia.org/?curid=7041786
http://en.wikipedia.org/wiki/Roy_Gater,http://en.wikipedia.org/?curid=22469899
http://en.wikipedia.org/wiki/Games_Convention,http://en.wikipedia.org/?curid=6279141
http://en.wikipedia.org/wiki/Rugby_union_in_the_United_States,http://en.wikipedia.org/?curid=4692085
http://en.wikipedia.org/wiki/Bassel_Jradi,http://en.wikipedia.org/?curid=40248257
http://en.wikipedia.org/wiki/Wigan_(UK_Parliament_constituency),http://en.wikipedia.org/?curid=1811268
http://en.wikipedia.org/wiki/Supermarine_Spitfire_(Griffon-powered_variants),http://en.wikipedia.org/?curid=22829566
http://en.wikipedia.org/wiki/List_of_Red_Dwarf_episodes,http://en.wikipedia.org/?curid=1016937
http://en.wikipedia.org/wiki/Ulka_Gupta,http://en.wikipedia.org/?curid=30792371
http://en.wikipedia.org/wiki/Galen_Rupp,http://en.wikipedia.org/?curid=6986299
http://en.wikipedia.org/wiki/Evergreen_International_Aviation,http://en.wikipedia.org/?curid=3279837
http://en.wikipedia.org/wiki/1995_Brazilian_Grand_Prix,http://en.wikipedia.org/?curid=1123234
http://en.wikipedia.org/wiki/Survivor:_Caramoan,http://en.wikipedia.org/?curid=35820176
http://en.wikipedia.org/wiki/1918_Swan_by-election,http://en.wikipedia.org/?curid=12023458
http://en.wikipedia.org/wiki/Phway_Phway,http://en.wikipedia.org/?curid=33970314
http://en.wikipedia.org/wiki/Raiganj_(Lok_Sabha_constituency),http://en.wikipedia.org/?curid=71412680
http://en.wikipedia.org/wiki/Jennifer_Hudson,http://en.wikipedia.org/?curid=518700
http://en.wikipedia.org/wiki/Kristen_Hager,http://en.wikipedia.org/?curid=23648622
http://en.wikipedia.org/wiki/Yu_Yiqun,http://en.wikipedia.org/?curid=12274253
http://en.wikipedia.org/wiki/Lose_Control_(EP),http://en.wikipedia.org/?curid=52109499
http://en.wikipedia.org/wiki/Paramore_discography,http://en.wikipedia.org/?curid=18768925
http://en.wikipedia.org/wiki/Hawthorn_Football_Club,http://en.wikipedia.org/?curid=12941233
http://en.wikipedia.org/wiki/Sef_Cadayona,http://en.wikipedia.org/?curid=27492952
http://en.wikipedia.org/wiki/Kele_Kele_Love,http://en.wikipedia.org/?curid=41419803
http://en.wikipedia.org/wiki/Caledonian_Railway_300_Class,http://en.wikipedia.org/?curid=1867678
http://en.wikipedia.org/wiki/Michael_B._Jordan,http://en.wikipedia.org/?curid=2310146
http://en.wikipedia.org/wiki/1976_VFL_Grand_Final,http://en.wikipedia.org/?curid=72695545
http://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Drake,http://en.wikipedia.org/?curid=28376495
http://en.wikipedia.org/wiki/1984%E2%80%9385_KNVB_Cup,http://en.wikipedia.org/?curid=20228522
http://en.wikipedia.org/wiki/Craig_Roberts,http://en.wikipedia.org/?curid=8634753
http://en.wikipedia.org/wiki/Occult_Classic,http://en.wikipedia.org/?curid=56019522
http://en.wikipedia.org/wiki/Audubon_Parkway,http://en.wikipedia.org/?curid=2687263
http://en.wikipedia.org/wiki/Keisei_Electric_Railway,http://en.wikipedia.org/?curid=701269
http://en.wikipedia.org/wiki/Keith_Bebbington,http://en.wikipedia.org/?curid=26350514
http://en.wikipedia.org/wiki/James_Burrows_(actor),http://en.wikipedia.org/?curid=59506951
http://en.wikipedia.org/wiki/Hispano-Suiza_8,http://en.wikipedia.org/?curid=1250341
http://en.wikipedia.org/wiki/1958_Sudanese_parliamentary_election,http://en.wikipedia.org/?curid=29247493
http://en.wikipedia.org/wiki/Franz_Ningel,http://en.wikipedia.org/?curid=20099851
http://en.wikipedia.org/wiki/Szczeglice,http://en.wikipedia.org/?curid=19520986
http://en.wikipedia.org/wiki/Sally_Lindsay,http://en.wikipedia.org/?curid=3369100
http://en.wikipedia.org/wiki/Line_1_(Zhengzhou_Metro),http://en.wikipedia.org/?curid=41351951
http://en.wikipedia.org/wiki/Lisette_Oropesa,http://en.wikipedia.org/?curid=21678060
http://en.wikipedia.org/wiki/S._Shankar,http://en.wikipedia.org/?curid=1933236
http://en.wikipedia.org/wiki/The_Promise_(Girls_Aloud_song),http://en.wikipedia.org/?curid=19275414
http://en.wikipedia.org/wiki/Ibba_Laajab,http://en.wikipedia.org/?curid=34307693
http://en.wikipedia.org/wiki/Stone_(unit),http://en.wikipedia.org/?curid=679929
http://en.wikipedia.org/wiki/Carly_Chaikin,http://en.wikipedia.org/?curid=25848303
http://en.wikipedia.org/wiki/2016%E2%80%9317_Lesotho_Premier_League,http://en.wikipedia.org/?curid=51589036
http://en.wikipedia.org/wiki/List_of_Prime_Ministers_of_Tanzania,http://en.wikipedia.org/?curid=61453188
http://en.wikipedia.org/wiki/Mickey_Thomas_(footballer),http://en.wikipedia.org/?curid=4983438
http://en.wikipedia.org/wiki/Felix_Leiter,http://en.wikipedia.org/?curid=292123
http://en.wikipedia.org/wiki/Confessional_(TV_series),http://en.wikipedia.org/?curid=53802562
http://en.wikipedia.org/wiki/Young_Fathers,http://en.wikipedia.org/?curid=35246799
http://en.wikipedia.org/wiki/Lori_McKenna,http://en.wikipedia.org/?curid=3202715
http://en.wikipedia.org/wiki/Abdelwahab_Fergu%C3%A8ne,http://en.wikipedia.org/?curid=50668340
http://en.wikipedia.org/wiki/Francisca_Queiroz,http://en.wikipedia.org/?curid=22765387
http://en.wikipedia.org/wiki/TVB_Awards_Winners_Lists,http://en.wikipedia.org/?curid=44925984
http://en.wikipedia.org/wiki/British_Rail_Class_33,http://en.wikipedia.org/?curid=2725952
http://en.wikipedia.org/wiki/1889_Open_Championship,http://en.wikipedia.org/?curid=19202685
http://en.wikipedia.org/wiki/1861_Belgian_general_election,http://en.wikipedia.org/?curid=33894186
http://en.wikipedia.org/wiki/Mohamed_Salah,http://en.wikipedia.org/?curid=35440786
http://en.wikipedia.org/wiki/Adam_Pascal,http://en.wikipedia.org/?curid=1030414
http://en.wikipedia.org/wiki/Hunter_King,http://en.wikipedia.org/?curid=24917639
http://en.wikipedia.org/wiki/Noriaki_Tsutsui,http://en.wikipedia.org/?curid=27578501
http://en.wikipedia.org/wiki/2015_Tour_de_France,http://en.wikipedia.org/?curid=41024522
http://en.wikipedia.org/wiki/Tony_Richards_(footballer),http://en.wikipedia.org/?curid=65951767
http://en.wikipedia.org/wiki/2004_Belarusian_referendum,http://en.wikipedia.org/?curid=70190582
http://en.wikipedia.org/wiki/Chloe_Angelides,http://en.wikipedia.org/?curid=47865224
http://en.wikipedia.org/wiki/Roger_De_Coster,http://en.wikipedia.org/?curid=4559307
http://en.wikipedia.org/wiki/Frank_Thomas_(American_football),http://en.wikipedia.org/?curid=3120159
http://en.wikipedia.org/wiki/Nic_Pizzolatto,http://en.wikipedia.org/?curid=7603635
http://en.wikipedia.org/wiki/Russell_Wilson,http://en.wikipedia.org/?curid=21143591
http://en.wikipedia.org/wiki/Sanaya_Pithawalla,http://en.wikipedia.org/?curid=48251407
http://en.wikipedia.org/wiki/Botswana%E2%80%93South_Africa_border,http://en.wikipedia.org/?curid=39210115
http://en.wikipedia.org/wiki/Aldo_Bello,http://en.wikipedia.org/?curid=22688602
http://en.wikipedia.org/wiki/Central_Illinois_Regional_Airport,http://en.wikipedia.org/?curid=3008824
http://en.wikipedia.org/wiki/The_Youngbloods,http://en.wikipedia.org/?curid=177276
http://en.wikipedia.org/wiki/Duncan_Chow,http://en.wikipedia.org/?curid=3173428
http://en.wikipedia.org/wiki/Rio_Dewanto,http://en.wikipedia.org/?curid=48359887
http://en.wikipedia.org/wiki/List_of_New_Deal_sculpture,http://en.wikipedia.org/?curid=51322333
http://en.wikipedia.org/wiki/She_Wants_Revenge,http://en.wikipedia.org/?curid=3413940
http://en.wikipedia.org/wiki/Luke_Mathews,http://en.wikipedia.org/?curid=51382446
http://en.wikipedia.org/wiki/Seal_hunting,http://en.wikipedia.org/?curid=1844757
http://en.wikipedia.org/wiki/Tony_Gwynn,http://en.wikipedia.org/?curid=306190
http://en.wikipedia.org/wiki/Ben_Utecht,http://en.wikipedia.org/?curid=4701755
http://en.wikipedia.org/wiki/2018%E2%80%9319_Scottish_League_One,http://en.wikipedia.org/?curid=56800256
http://en.wikipedia.org/wiki/Sam_Yingling,http://en.wikipedia.org/?curid=37594221
http://en.wikipedia.org/wiki/Yuta_Watanabe_(badminton),http://en.wikipedia.org/?curid=51845129
"http://en.wikipedia.org/wiki/List_of_mayors_of_Anchorage,_Alaska",http://en.wikipedia.org/?curid=3466922
http://en.wikipedia.org/wiki/Eko_Yuli_Irawan,http://en.wikipedia.org/?curid=18798501
http://en.wikipedia.org/wiki/Walter_Bussey,http://en.wikipedia.org/?curid=25335226
http://en.wikipedia.org/wiki/Jason_Willinger,http://en.wikipedia.org/?curid=10953770
http://en.wikipedia.org/wiki/Monica_Bedi,http://en.wikipedia.org/?curid=3133116
"http://en.wikipedia.org/wiki/Samal,_Bataan",http://en.wikipedia.org/?curid=2119551
http://en.wikipedia.org/wiki/Survivor_India_(season_1),http://en.wikipedia.org/?curid=34318064
http://en.wikipedia.org/wiki/Electoral_history_of_Pierre_Trudeau,http://en.wikipedia.org/?curid=56200211
http://en.wikipedia.org/wiki/Enrique_Aguirre,http://en.wikipedia.org/?curid=25669750
http://en.wikipedia.org/wiki/2008_Democratic_National_Convention,http://en.wikipedia.org/?curid=1213941
http://en.wikipedia.org/wiki/Zhang_Yi_(actor),http://en.wikipedia.org/?curid=58989424
http://en.wikipedia.org/wiki/Athletics_at_the_2016_Summer_Olympics_%E2%80%93_Men's_4_%C3%97_100_metres_relay,http://en.wikipedia.org/?curid=45151233
http://en.wikipedia.org/wiki/1934_Masters_Tournament,http://en.wikipedia.org/?curid=12572213
http://en.wikipedia.org/wiki/Colbie_Caillat,http://en.wikipedia.org/?curid=12416709
http://en.wikipedia.org/wiki/Zach_Galifianakis,http://en.wikipedia.org/?curid=644431
http://en.wikipedia.org/wiki/Western_Desert_Campaign,http://en.wikipedia.org/?curid=11904183
http://en.wikipedia.org/wiki/1905_Greek_legislative_election,http://en.wikipedia.org/?curid=34024494
http://en.wikipedia.org/wiki/Zerifa_Wahid,http://en.wikipedia.org/?curid=14826339
http://en.wikipedia.org/wiki/Make_a_Scene,http://en.wikipedia.org/?curid=38552818
"http://en.wikipedia.org/wiki/Jamie_Clarke_(footballer,_born_1982)",http://en.wikipedia.org/?curid=6538356
http://en.wikipedia.org/wiki/2018_Louisville_mayoral_election,http://en.wikipedia.org/?curid=60116900
http://en.wikipedia.org/wiki/1996_California_Proposition_215,http://en.wikipedia.org/?curid=197036
http://en.wikipedia.org/wiki/Tomokazu_Hirama,http://en.wikipedia.org/?curid=26625475
http://en.wikipedia.org/wiki/American_Epic_(film_series),http://en.wikipedia.org/?curid=56533741
http://en.wikipedia.org/wiki/Wilma_Burgess_discography,http://en.wikipedia.org/?curid=56127407
http://en.wikipedia.org/wiki/2013_Punjab_provincial_election,http://en.wikipedia.org/?curid=55827220
http://en.wikipedia.org/wiki/Peter_McKennan,http://en.wikipedia.org/?curid=30113678
http://en.wikipedia.org/wiki/Shane_Niemi,http://en.wikipedia.org/?curid=2646748
http://en.wikipedia.org/wiki/Mohit_Malhotra,http://en.wikipedia.org/?curid=37278613
http://en.wikipedia.org/wiki/Prince_Harvey,http://en.wikipedia.org/?curid=55917031
http://en.wikipedia.org/wiki/Reggie_Wayne,http://en.wikipedia.org/?curid=1243236
http://en.wikipedia.org/wiki/Sharon_Bowes,http://en.wikipedia.org/?curid=51272168
http://en.wikipedia.org/wiki/List_of_Presidents_of_the_Hawaii_Senate,http://en.wikipedia.org/?curid=61457799
http://en.wikipedia.org/wiki/British_Rail_Class_421,http://en.wikipedia.org/?curid=1028147
http://en.wikipedia.org/wiki/Bang!_(After_School_song),http://en.wikipedia.org/?curid=26736734
http://en.wikipedia.org/wiki/The_Trace_(Land_Between_the_Lakes),http://en.wikipedia.org/?curid=43989816
http://en.wikipedia.org/wiki/Home_(Dixie_Chicks_album),http://en.wikipedia.org/?curid=644360
http://en.wikipedia.org/wiki/Santiago_Segura_(American_actor),http://en.wikipedia.org/?curid=56062147
http://en.wikipedia.org/wiki/Frank_Latimer,http://en.wikipedia.org/?curid=43663684
http://en.wikipedia.org/wiki/Urmila_Mahanta,http://en.wikipedia.org/?curid=35920589
http://en.wikipedia.org/wiki/Lamar_Alexander,http://en.wikipedia.org/?curid=296724
http://en.wikipedia.org/wiki/Micky_Adams,http://en.wikipedia.org/?curid=1684007
http://en.wikipedia.org/wiki/Rise_World_Tour,http://en.wikipedia.org/?curid=54460083
http://en.wikipedia.org/wiki/Clay_Walker,http://en.wikipedia.org/?curid=1072970
http://en.wikipedia.org/wiki/1964_United_States_presidential_election_in_Kentucky,http://en.wikipedia.org/?curid=54214777
http://en.wikipedia.org/wiki/British_Americans,http://en.wikipedia.org/?curid=974923
http://en.wikipedia.org/wiki/2014_Indian_Super_League_season,http://en.wikipedia.org/?curid=74661620
http://en.wikipedia.org/wiki/X_Factor_(Kazakh_TV_series),http://en.wikipedia.org/?curid=62294991
http://en.wikipedia.org/wiki/Nell_Hudson,http://en.wikipedia.org/?curid=44365887
http://en.wikipedia.org/wiki/BMW_5_Series_(F10),http://en.wikipedia.org/?curid=26315666
http://en.wikipedia.org/wiki/2003%E2%80%9304_Michigan_State_Spartans_men's_basketball_team,http://en.wikipedia.org/?curid=29219210
http://en.wikipedia.org/wiki/Meteos,http://en.wikipedia.org/?curid=1683046
http://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Evanescence,http://en.wikipedia.org/?curid=26106361
http://en.wikipedia.org/wiki/2012_in_Maximum_Fighting_Championship,http://en.wikipedia.org/?curid=37420571
http://en.wikipedia.org/wiki/1990_FIFA_World_Cup,http://en.wikipedia.org/?curid=157232
http://en.wikipedia.org/wiki/Chamarajanagar_-_Tirupati_Express,http://en.wikipedia.org/?curid=62667190
http://en.wikipedia.org/wiki/Toby_Regbo,http://en.wikipedia.org/?curid=23909829
http://en.wikipedia.org/wiki/Gabriel_Medina,http://en.wikipedia.org/?curid=43373391
"http://en.wikipedia.org/wiki/Minister_for_the_Public_Service_and_Employee_Relations,_Aboriginal_Affairs,_and_the_Arts",http://en.wikipedia.org/?curid=75469111
http://en.wikipedia.org/wiki/Roberto_Linck,http://en.wikipedia.org/?curid=25208606
http://en.wikipedia.org/wiki/Children_of_the_Corn_(film_series),http://en.wikipedia.org/?curid=14839476
http://en.wikipedia.org/wiki/David_Bridges,http://en.wikipedia.org/?curid=10747318
http://en.wikipedia.org/wiki/The_Messenger:_The_Story_of_Joan_of_Arc,http://en.wikipedia.org/?curid=1130769
http://en.wikipedia.org/wiki/Mysore_-_Dharwad_Express,http://en.wikipedia.org/?curid=62721425
http://en.wikipedia.org/wiki/Makuta_VFX,http://en.wikipedia.org/?curid=39763482
http://en.wikipedia.org/wiki/Jay_Jones_(politician),http://en.wikipedia.org/?curid=55995595
http://en.wikipedia.org/wiki/Gennady_Golovkin_vs._Daniel_Jacobs,http://en.wikipedia.org/?curid=55861526
http://en.wikipedia.org/wiki/American_Airlines_Shuttle,http://en.wikipedia.org/?curid=48259604
http://en.wikipedia.org/wiki/Billy_Chapin,http://en.wikipedia.org/?curid=15147462
http://en.wikipedia.org/wiki/David_F._Weeks,http://en.wikipedia.org/?curid=25812247
http://en.wikipedia.org/wiki/Syracuse_Orange_football,http://en.wikipedia.org/?curid=7958192
http://en.wikipedia.org/wiki/Pete_Pfitzinger,http://en.wikipedia.org/?curid=7512246
http://en.wikipedia.org/wiki/Lyall_Brooks,http://en.wikipedia.org/?curid=14984511
http://en.wikipedia.org/wiki/Yusaku_Tanioku,http://en.wikipedia.org/?curid=27223571
http://en.wikipedia.org/wiki/List_of_Canadian_number-one_albums_of_1968,http://en.wikipedia.org/?curid=27106044
http://en.wikipedia.org/wiki/2011%E2%80%9312_Maltese_Premier_League,http://en.wikipedia.org/?curid=32537387
http://en.wikipedia.org/wiki/Craig_Taborn,http://en.wikipedia.org/?curid=7127077
http://en.wikipedia.org/wiki/Akapusi_Qera,http://en.wikipedia.org/?curid=11470402
http://en.wikipedia.org/wiki/Charlie_Hunnam,http://en.wikipedia.org/?curid=1524606
http://en.wikipedia.org/wiki/Bracknell_(UK_Parliament_constituency),http://en.wikipedia.org/?curid=1829086
http://en.wikipedia.org/wiki/Dewi_Liana_Seriestha,http://en.wikipedia.org/?curid=46663051
http://en.wikipedia.org/wiki/Shravya,http://en.wikipedia.org/?curid=51267177
http://en.wikipedia.org/wiki/List_of_Swedish_monarchs,http://en.wikipedia.org/?curid=38556
http://en.wikipedia.org/wiki/Northstar_engine_series,http://en.wikipedia.org/?curid=859304
http://en.wikipedia.org/wiki/Dan%C3%A7a_dos_Famosos_(season_12),http://en.wikipedia.org/?curid=76474405
http://en.wikipedia.org/wiki/Croydon_North_West_(UK_Parliament_constituency),http://en.wikipedia.org/?curid=3855334
http://en.wikipedia.org/wiki/Dani_Stevens,http://en.wikipedia.org/?curid=12606833
http://en.wikipedia.org/wiki/John_Robert_Oosthuizen,http://en.wikipedia.org/?curid=15752771
http://en.wikipedia.org/wiki/Camberwell_and_Peckham_(UK_Parliament_constituency),http://en.wikipedia.org/?curid=1826423
http://en.wikipedia.org/wiki/Ford_Fusion_(Americas),http://en.wikipedia.org/?curid=2762616
http://en.wikipedia.org/wiki/Heaven_(Nina_Girado_album),http://en.wikipedia.org/?curid=10470737
http://en.wikipedia.org/wiki/Nagareboshi_to_Koi_no_Ame,http://en.wikipedia.org/?curid=37254607
http://en.wikipedia.org/wiki/Percy_Oldacre,http://en.wikipedia.org/?curid=22492161
http://en.wikipedia.org/wiki/List_of_Chief_Ministers_of_Kerala,http://en.wikipedia.org/?curid=60787055
http://en.wikipedia.org/wiki/Vonetta_McGee,http://en.wikipedia.org/?curid=13075038
http://en.wikipedia.org/wiki/C.F._Os_Belenenses,http://en.wikipedia.org/?curid=1629082
http://en.wikipedia.org/wiki/Hong_Jin-ho,http://en.wikipedia.org/?curid=24227390
http://en.wikipedia.org/wiki/Employment_and_Social_Insurance_Act,http://en.wikipedia.org/?curid=36334785
http://en.wikipedia.org/wiki/Cross_Island_Parkway,http://en.wikipedia.org/?curid=874179
http://en.wikipedia.org/wiki/Karmveer_Choudhary,http://en.wikipedia.org/?curid=54978470
http://en.wikipedia.org/wiki/Steve_Marino_(American_football),http://en.wikipedia.org/?curid=30666593
http://en.wikipedia.org/wiki/Wipeout_(1988_U.S._game_show),http://en.wikipedia.org/?curid=25035556
http://en.wikipedia.org/wiki/Attabira,http://en.wikipedia.org/?curid=66409591
http://en.wikipedia.org/wiki/WTVZ-TV,http://en.wikipedia.org/?curid=2643354
http://en.wikipedia.org/wiki/Lady_Pank_(album),http://en.wikipedia.org/?curid=24166769
http://en.wikipedia.org/wiki/Pushpak_Express,http://en.wikipedia.org/?curid=20052481
http://en.wikipedia.org/wiki/1994_Kazakh_legislative_election,http://en.wikipedia.org/?curid=29070073
http://en.wikipedia.org/wiki/Florence_Pugh,http://en.wikipedia.org/?curid=48917251
http://en.wikipedia.org/wiki/Nathaniel_Parker,http://en.wikipedia.org/?curid=5463148
http://en.wikipedia.org/wiki/British_Rail_Class_15,http://en.wikipedia.org/?curid=594122
http://en.wikipedia.org/wiki/Pacific_Rugby_League_International,http://en.wikipedia.org/?curid=42340947
http://en.wikipedia.org/wiki/Marcos_Tavares,http://en.wikipedia.org/?curid=12174964
http://en.wikipedia.org/wiki/Gossip_Girls_(T-ara_album),http://en.wikipedia.org/?curid=43095157
http://en.wikipedia.org/wiki/Otoyol_7,http://en.wikipedia.org/?curid=76013814
http://en.wikipedia.org/wiki/Yo_Contra_Ti,http://en.wikipedia.org/?curid=55107421
http://en.wikipedia.org/wiki/2015_President_of_the_Chamber_of_Deputies_of_Brazil_election,http://en.wikipedia.org/?curid=59927233
http://en.wikipedia.org/wiki/2002_FINA_Synchronised_Swimming_World_Cup,http://en.wikipedia.org/?curid=34969767
http://en.wikipedia.org/wiki/Reece_Noi,http://en.wikipedia.org/?curid=15702388
http://en.wikipedia.org/wiki/Nokia_X_family,http://en.wikipedia.org/?curid=42031684
http://en.wikipedia.org/wiki/Toshimasa_Toba,http://en.wikipedia.org/?curid=31119516
http://en.wikipedia.org/wiki/List_of_mayors_of_Rimini,http://en.wikipedia.org/?curid=58933441
http://en.wikipedia.org/wiki/Vivien_Leigh,http://en.wikipedia.org/?curid=32788
"http://en.wikipedia.org/wiki/Tyler,_the_Creator_discography",http://en.wikipedia.org/?curid=31712742
http://en.wikipedia.org/wiki/Pe%C3%B1a_Boulevard,http://en.wikipedia.org/?curid=8433574
http://en.wikipedia.org/wiki/Madeline_Kahn,http://en.wikipedia.org/?curid=462624
http://en.wikipedia.org/wiki/Mimi_Page,http://en.wikipedia.org/?curid=35908346
http://en.wikipedia.org/wiki/Britt_Robertson,http://en.wikipedia.org/?curid=15152144
http://en.wikipedia.org/wiki/Ulrich_Vinzents,http://en.wikipedia.org/?curid=4852263
http://en.wikipedia.org/wiki/Akkadian_Empire,http://en.wikipedia.org/?curid=1566
http://en.wikipedia.org/wiki/1825_Colombian_presidential_election,http://en.wikipedia.org/?curid=76138544
http://en.wikipedia.org/wiki/Bilal_Saeed,http://en.wikipedia.org/?curid=49500624
http://en.wikipedia.org/wiki/2000_Tanzanian_general_election,http://en.wikipedia.org/?curid=25910843
http://en.wikipedia.org/wiki/List_of_exoplanets_detected_by_microlensing,http://en.wikipedia.org/?curid=30549393
http://en.wikipedia.org/wiki/Koenigsegg_Agera,http://en.wikipedia.org/?curid=26402342
http://en.wikipedia.org/wiki/William_Mervyn,http://en.wikipedia.org/?curid=2361225
http://en.wikipedia.org/wiki/Rochester_Knighthawks,http://en.wikipedia.org/?curid=60937316
http://en.wikipedia.org/wiki/Tisha_(actress),http://en.wikipedia.org/?curid=65629367
http://en.wikipedia.org/wiki/2016_in_American_music,http://en.wikipedia.org/?curid=47146215
http://en.wikipedia.org/wiki/Just_the_Way_You_Are_(Bruno_Mars_song),http://en.wikipedia.org/?curid=28346616
http://en.wikipedia.org/wiki/List_of_Bollywood_films_of_1992,http://en.wikipedia.org/?curid=70372238
http://en.wikipedia.org/wiki/Women's_100_metres_world_record_progression,http://en.wikipedia.org/?curid=881833
http://en.wikipedia.org/wiki/Jeinny_Lizarazo,http://en.wikipedia.org/?curid=41562612
http://en.wikipedia.org/wiki/Purdue_Boilermakers_football,http://en.wikipedia.org/?curid=6160171
http://en.wikipedia.org/wiki/Western_Governors_Association,http://en.wikipedia.org/?curid=16745044
http://en.wikipedia.org/wiki/Glen_Sonmor,http://en.wikipedia.org/?curid=5312134
http://en.wikipedia.org/wiki/The_Origin_of_Love,http://en.wikipedia.org/?curid=32416983
http://en.wikipedia.org/wiki/Silicon_dioxide,http://en.wikipedia.org/?curid=43710
http://en.wikipedia.org/wiki/Patrick_J._Adams,http://en.wikipedia.org/?curid=22938282
