Page ID,LOGICNLG URL,ToTTo URL
1096793,http://en.wikipedia.org/?curid=1096793,http://en.wikipedia.org/wiki/Allsvenskan
1036039,http://en.wikipedia.org/?curid=1036039,http://en.wikipedia.org/wiki/Paul_Caligiuri
16515701,http://en.wikipedia.org/?curid=16515701,http://en.wikipedia.org/wiki/GunBroker.com
1631951,http://en.wikipedia.org/?curid=1631951,http://en.wikipedia.org/wiki/Water_speed_record
269920,http://en.wikipedia.org/?curid=269920,http://en.wikipedia.org/wiki/Xeon
13300898,http://en.wikipedia.org/?curid=13300898,http://en.wikipedia.org/wiki/Mike_Pyle_(fighter)
12815540,http://en.wikipedia.org/?curid=12815540,"http://en.wikipedia.org/wiki/List_of_tallest_buildings_in_Kansas_City,_Missouri"
1833678,http://en.wikipedia.org/?curid=1833678,http://en.wikipedia.org/wiki/Michael_Cerveris
15746889,http://en.wikipedia.org/?curid=15746889,http://en.wikipedia.org/wiki/Marta_Domachowska
14013485,http://en.wikipedia.org/?curid=14013485,http://en.wikipedia.org/wiki/South_Carolina_Gamecocks_men's_basketball
11439940,http://en.wikipedia.org/?curid=11439940,http://en.wikipedia.org/wiki/Wilson_Gouveia
13566548,http://en.wikipedia.org/?curid=13566548,http://en.wikipedia.org/wiki/Renewable_energy_in_Spain
10978010,http://en.wikipedia.org/?curid=10978010,http://en.wikipedia.org/wiki/List_of_United_States_rapid_transit_systems_by_ridership
2170969,http://en.wikipedia.org/?curid=2170969,http://en.wikipedia.org/wiki/Supernatural_(U.S._TV_series)
10808933,http://en.wikipedia.org/?curid=10808933,http://en.wikipedia.org/wiki/1968_VFL_season
18638067,http://en.wikipedia.org/?curid=18638067,http://en.wikipedia.org/wiki/List_of_actors_nominated_for_two_Academy_Awards_in_the_same_year
1238577,http://en.wikipedia.org/?curid=1238577,http://en.wikipedia.org/wiki/Grassroots-Legalize_Cannabis_Party
15748700,http://en.wikipedia.org/?curid=15748700,http://en.wikipedia.org/wiki/Miguel_Torres_(fighter)
1123422,http://en.wikipedia.org/?curid=1123422,http://en.wikipedia.org/wiki/2001_European_Grand_Prix
18709785,http://en.wikipedia.org/?curid=18709785,http://en.wikipedia.org/wiki/Bloodymania_(2007)
228149,http://en.wikipedia.org/?curid=228149,http://en.wikipedia.org/wiki/Vanier_Cup
12001616,http://en.wikipedia.org/?curid=12001616,http://en.wikipedia.org/wiki/1992_Hooters_500
1987995,http://en.wikipedia.org/?curid=1987995,http://en.wikipedia.org/wiki/Baseball_park
1867831,http://en.wikipedia.org/?curid=1867831,http://en.wikipedia.org/wiki/Mercedes-Benz_SL-Class_(R230)
11980267,http://en.wikipedia.org/?curid=11980267,http://en.wikipedia.org/wiki/List_of_tallest_buildings_in_Pittsburgh
18519532,http://en.wikipedia.org/?curid=18519532,http://en.wikipedia.org/wiki/List_of_Miss_Earth_titleholders
12028543,http://en.wikipedia.org/?curid=12028543,http://en.wikipedia.org/wiki/List_of_NSL_champions
17440469,http://en.wikipedia.org/?curid=17440469,http://en.wikipedia.org/wiki/Forrest_Petz
1759889,http://en.wikipedia.org/?curid=1759889,http://en.wikipedia.org/wiki/LMS_Stanier_Class_5_4-6-0
1318870,http://en.wikipedia.org/?curid=1318870,http://en.wikipedia.org/wiki/1932_United_States_Senate_elections
1219709,http://en.wikipedia.org/?curid=1219709,http://en.wikipedia.org/wiki/Carlos_Pace
17822543,http://en.wikipedia.org/?curid=17822543,http://en.wikipedia.org/wiki/Medieval_Bulgarian_army
18017347,http://en.wikipedia.org/?curid=18017347,http://en.wikipedia.org/wiki/2001_PGA_Championship
1560126,http://en.wikipedia.org/?curid=1560126,http://en.wikipedia.org/wiki/List_of_tallest_buildings_in_Australia
1226549,http://en.wikipedia.org/?curid=1226549,http://en.wikipedia.org/wiki/Roberto_Guerrero
2311410,http://en.wikipedia.org/?curid=2311410,http://en.wikipedia.org/wiki/The_Block_(Australian_TV_series)
1228416,http://en.wikipedia.org/?curid=1228416,http://en.wikipedia.org/wiki/Giancarlo_Baghetti
15580283,http://en.wikipedia.org/?curid=15580283,http://en.wikipedia.org/wiki/World_Mind_Sports_Games
12821159,http://en.wikipedia.org/?curid=12821159,http://en.wikipedia.org/wiki/Martin_Kaymer
1287443,http://en.wikipedia.org/?curid=1287443,http://en.wikipedia.org/wiki/John_Karlen
18686317,http://en.wikipedia.org/?curid=18686317,http://en.wikipedia.org/wiki/List_of_gridiron_football_quarterbacks_passing_statistics
1123394,http://en.wikipedia.org/?curid=1123394,http://en.wikipedia.org/wiki/2000_Spanish_Grand_Prix
18935801,http://en.wikipedia.org/?curid=18935801,http://en.wikipedia.org/wiki/2009_Kansas_Jayhawks_football_team
13949437,http://en.wikipedia.org/?curid=13949437,"http://en.wikipedia.org/wiki/List_of_tallest_buildings_in_Portland,_Oregon"
11677760,http://en.wikipedia.org/?curid=11677760,http://en.wikipedia.org/wiki/USA_Today_All-USA_high_school_basketball_team
18749551,http://en.wikipedia.org/?curid=18749551,http://en.wikipedia.org/wiki/List_of_UEFA_Super_Cup_matches
15309798,http://en.wikipedia.org/?curid=15309798,http://en.wikipedia.org/wiki/Team_LCR
12955486,http://en.wikipedia.org/?curid=12955486,http://en.wikipedia.org/wiki/Giorgio_Rubino
2147588,http://en.wikipedia.org/?curid=2147588,http://en.wikipedia.org/wiki/39th_United_States_Congress
2417340,http://en.wikipedia.org/?curid=2417340,http://en.wikipedia.org/wiki/40th_United_States_Congress
15944,http://en.wikipedia.org/?curid=15944,http://en.wikipedia.org/wiki/Jet_engine
1616765,http://en.wikipedia.org/?curid=1616765,http://en.wikipedia.org/wiki/Miguel_Amaral
16960380,http://en.wikipedia.org/?curid=16960380,http://en.wikipedia.org/wiki/Karo_Parisyan
13836704,http://en.wikipedia.org/?curid=13836704,http://en.wikipedia.org/wiki/List_of_busiest_airports_in_the_United_Kingdom
1421422,http://en.wikipedia.org/?curid=1421422,http://en.wikipedia.org/wiki/Marcos_Baghdatis
2731431,http://en.wikipedia.org/?curid=2731431,http://en.wikipedia.org/wiki/List_of_Alpine_peaks_by_prominence
24585157,http://en.wikipedia.org/?curid=24585157,http://en.wikipedia.org/wiki/Sergey_Afanasyev_(racing_driver)
10361637,http://en.wikipedia.org/?curid=10361637,http://en.wikipedia.org/wiki/1978_Minnesota_Vikings_season
1064216,http://en.wikipedia.org/?curid=1064216,http://en.wikipedia.org/wiki/National_Technical_University_of_Athens
11898209,http://en.wikipedia.org/?curid=11898209,http://en.wikipedia.org/wiki/List_of_largest_airlines_in_Europe
22457674,http://en.wikipedia.org/?curid=22457674,http://en.wikipedia.org/wiki/List_of_songs_in_the_Guitar_Hero:_On_Tour_series
178398,http://en.wikipedia.org/?curid=178398,"http://en.wikipedia.org/wiki/Luster,_Norway"
18375403,http://en.wikipedia.org/?curid=18375403,http://en.wikipedia.org/wiki/1988_Notre_Dame_Fighting_Irish_football_team
1123418,http://en.wikipedia.org/?curid=1123418,http://en.wikipedia.org/wiki/2001_Spanish_Grand_Prix
101336,http://en.wikipedia.org/?curid=101336,http://en.wikipedia.org/wiki/High-temperature_superconductivity
11070660,http://en.wikipedia.org/?curid=11070660,http://en.wikipedia.org/wiki/List_of_British_records_in_athletics
185701,http://en.wikipedia.org/?curid=185701,http://en.wikipedia.org/wiki/Eurovision_Song_Contest_1981
1115824,http://en.wikipedia.org/?curid=1115824,http://en.wikipedia.org/wiki/List_of_tallest_buildings_in_Boston
18908421,http://en.wikipedia.org/?curid=18908421,http://en.wikipedia.org/wiki/Colonia_(A_Camp_album)
143373,http://en.wikipedia.org/?curid=143373,http://en.wikipedia.org/wiki/Harbin
17440144,http://en.wikipedia.org/?curid=17440144,http://en.wikipedia.org/wiki/Cain_Velasquez
221315,http://en.wikipedia.org/?curid=221315,http://en.wikipedia.org/wiki/North_American_X-15
1122925,http://en.wikipedia.org/?curid=1122925,http://en.wikipedia.org/wiki/1985_British_Grand_Prix
113549,http://en.wikipedia.org/?curid=113549,http://en.wikipedia.org/wiki/Scream_(1996_film)
2380212,http://en.wikipedia.org/?curid=2380212,http://en.wikipedia.org/wiki/Des_Moines_Menace
16588852,http://en.wikipedia.org/?curid=16588852,http://en.wikipedia.org/wiki/2012_Alberta_general_election
14877379,http://en.wikipedia.org/?curid=14877379,http://en.wikipedia.org/wiki/1993_Indianapolis_Colts_season
12069382,http://en.wikipedia.org/?curid=12069382,http://en.wikipedia.org/wiki/List_of_mountain_peaks_of_the_Rocky_Mountains
12614827,http://en.wikipedia.org/?curid=12614827,http://en.wikipedia.org/wiki/Rob_Emerson
126641,http://en.wikipedia.org/?curid=126641,"http://en.wikipedia.org/wiki/Rochester,_New_York"
1204065,http://en.wikipedia.org/?curid=1204065,http://en.wikipedia.org/wiki/91st_United_States_Congress
17739104,http://en.wikipedia.org/?curid=17739104,http://en.wikipedia.org/wiki/England_at_the_FIFA_World_Cup
14465186,http://en.wikipedia.org/?curid=14465186,http://en.wikipedia.org/wiki/Jack_Clancy
13742443,http://en.wikipedia.org/?curid=13742443,http://en.wikipedia.org/wiki/List_of_MTA_Maryland_bus_routes
12531734,http://en.wikipedia.org/?curid=12531734,http://en.wikipedia.org/wiki/Electrica_Transylvania_North
1809923,http://en.wikipedia.org/?curid=1809923,http://en.wikipedia.org/wiki/East_Surrey_(UK_Parliament_constituency)
12207449,http://en.wikipedia.org/?curid=12207449,http://en.wikipedia.org/wiki/1986_Toronto_Blue_Jays_season
14656268,http://en.wikipedia.org/?curid=14656268,http://en.wikipedia.org/wiki/1958_Green_Bay_Packers_season
173294,http://en.wikipedia.org/?curid=173294,http://en.wikipedia.org/wiki/Darren_Aronofsky
1521674,http://en.wikipedia.org/?curid=1521674,http://en.wikipedia.org/wiki/Daniel_Puder
1520559,http://en.wikipedia.org/?curid=1520559,http://en.wikipedia.org/wiki/Women's_British_Open
2583036,http://en.wikipedia.org/?curid=2583036,http://en.wikipedia.org/wiki/Hubble_Deep_Field_South
17243192,http://en.wikipedia.org/?curid=17243192,http://en.wikipedia.org/wiki/List_of_best-selling_albums_in_Japan
143737,http://en.wikipedia.org/?curid=143737,http://en.wikipedia.org/wiki/EFL_Trophy
12085438,http://en.wikipedia.org/?curid=12085438,http://en.wikipedia.org/wiki/GB_Railfreight
18047346,http://en.wikipedia.org/?curid=18047346,http://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_the_United_States
18180883,http://en.wikipedia.org/?curid=18180883,http://en.wikipedia.org/wiki/T.O.P_(rapper)
1590854,http://en.wikipedia.org/?curid=1590854,http://en.wikipedia.org/wiki/Younger_Than_Yesterday
16514667,http://en.wikipedia.org/?curid=16514667,http://en.wikipedia.org/wiki/2001_Masters_Tournament
21114902,http://en.wikipedia.org/?curid=21114902,http://en.wikipedia.org/wiki/List_of_UFC_bonus_award_recipients
15023357,http://en.wikipedia.org/?curid=15023357,http://en.wikipedia.org/wiki/List_of_tallest_buildings_in_China
14425454,http://en.wikipedia.org/?curid=14425454,http://en.wikipedia.org/wiki/2008_NAB_Cup
1725416,http://en.wikipedia.org/?curid=1725416,http://en.wikipedia.org/wiki/Evangelista_Santos
16493961,http://en.wikipedia.org/?curid=16493961,http://en.wikipedia.org/wiki/FireKeepers_Casino_400
11035487,http://en.wikipedia.org/?curid=11035487,http://en.wikipedia.org/wiki/Tadese_Tola
11530524,http://en.wikipedia.org/?curid=11530524,http://en.wikipedia.org/wiki/List_of_tallest_buildings_in_Houston
1869714,http://en.wikipedia.org/?curid=1869714,http://en.wikipedia.org/wiki/Byron_Black
18812411,http://en.wikipedia.org/?curid=18812411,http://en.wikipedia.org/wiki/2009_Masters_Tournament
20065425,http://en.wikipedia.org/?curid=20065425,http://en.wikipedia.org/wiki/List_of_ambassadors_of_the_United_States_to_Jordan
21458142,http://en.wikipedia.org/?curid=21458142,http://en.wikipedia.org/wiki/List_of_best-selling_Nintendo_DS_video_games
12988503,http://en.wikipedia.org/?curid=12988503,http://en.wikipedia.org/wiki/Josphat_Kiprono_Menjo
10602557,http://en.wikipedia.org/?curid=10602557,http://en.wikipedia.org/wiki/Dan_Miller_(fighter)
17624340,http://en.wikipedia.org/?curid=17624340,http://en.wikipedia.org/wiki/Kaitlin_Young
10942714,http://en.wikipedia.org/?curid=10942714,http://en.wikipedia.org/wiki/List_of_TVB_series_(2006)
18660332,http://en.wikipedia.org/?curid=18660332,http://en.wikipedia.org/wiki/Auckland
14993344,http://en.wikipedia.org/?curid=14993344,http://en.wikipedia.org/wiki/WLUJ
11014275,http://en.wikipedia.org/?curid=11014275,http://en.wikipedia.org/wiki/Mighty_Mo_(kickboxer)
1658647,http://en.wikipedia.org/?curid=1658647,http://en.wikipedia.org/wiki/The_X_Factor_(Australian_TV_series)
18112814,http://en.wikipedia.org/?curid=18112814,http://en.wikipedia.org/wiki/1994_PGA_Championship
11111275,http://en.wikipedia.org/?curid=11111275,http://en.wikipedia.org/wiki/List_of_tallest_buildings_in_Quebec_City
1326831,http://en.wikipedia.org/?curid=1326831,http://en.wikipedia.org/wiki/Elisabeth_Sladen
13931709,http://en.wikipedia.org/?curid=13931709,http://en.wikipedia.org/wiki/2004_U.S._Open_(golf)
1834704,http://en.wikipedia.org/?curid=1834704,http://en.wikipedia.org/wiki/Vitas_Gerulaitis
21501564,http://en.wikipedia.org/?curid=21501564,http://en.wikipedia.org/wiki/Jasmine_Murray
12204442,http://en.wikipedia.org/?curid=12204442,http://en.wikipedia.org/wiki/Drop_Tower_(Cedar_Fair)
11488183,http://en.wikipedia.org/?curid=11488183,http://en.wikipedia.org/wiki/List_of_largest_church_buildings
15047640,http://en.wikipedia.org/?curid=15047640,http://en.wikipedia.org/wiki/2008_Green_Bay_Packers_season
2818164,http://en.wikipedia.org/?curid=2818164,http://en.wikipedia.org/wiki/List_of_The_Cosby_Show_episodes
26460435,http://en.wikipedia.org/?curid=26460435,http://en.wikipedia.org/wiki/List_of_heirs_to_the_Burmese_thrones
13299682,http://en.wikipedia.org/?curid=13299682,http://en.wikipedia.org/wiki/Eddie_Wineland
1680162,http://en.wikipedia.org/?curid=1680162,http://en.wikipedia.org/wiki/California's_Great_America
13298969,http://en.wikipedia.org/?curid=13298969,http://en.wikipedia.org/wiki/Doug_Marshall
18880361,http://en.wikipedia.org/?curid=18880361,http://en.wikipedia.org/wiki/Boston_College_Eagles_men's_ice_hockey
15739098,http://en.wikipedia.org/?curid=15739098,http://en.wikipedia.org/wiki/List_of_Out_of_the_Unknown_episodes
15339223,http://en.wikipedia.org/?curid=15339223,"http://en.wikipedia.org/wiki/Toronto,_Grey_and_Bruce_Railway"
27169029,http://en.wikipedia.org/?curid=27169029,http://en.wikipedia.org/wiki/Desperate_Housewives_(season_7)
12195635,http://en.wikipedia.org/?curid=12195635,http://en.wikipedia.org/wiki/1967_Boston_Red_Sox_season
1958768,http://en.wikipedia.org/?curid=1958768,http://en.wikipedia.org/wiki/77th_United_States_Congress
1585163,http://en.wikipedia.org/?curid=1585163,http://en.wikipedia.org/wiki/CBO-FM
178381,http://en.wikipedia.org/?curid=178381,"http://en.wikipedia.org/wiki/Flora,_Norway"
1859805,http://en.wikipedia.org/?curid=1859805,http://en.wikipedia.org/wiki/2005_Giro_d'Italia
1909647,http://en.wikipedia.org/?curid=1909647,http://en.wikipedia.org/wiki/Casey_Atwood
13397394,http://en.wikipedia.org/?curid=13397394,http://en.wikipedia.org/wiki/List_of_tallest_buildings_in_Saskatoon
24584486,http://en.wikipedia.org/?curid=24584486,http://en.wikipedia.org/wiki/James_Calado
22097588,http://en.wikipedia.org/?curid=22097588,"http://en.wikipedia.org/wiki/Philippine_presidential_election,_2010"
13784358,http://en.wikipedia.org/?curid=13784358,http://en.wikipedia.org/wiki/List_of_tallest_buildings_in_San_Diego
1122976,http://en.wikipedia.org/?curid=1122976,http://en.wikipedia.org/wiki/1986_Australian_Grand_Prix
15205941,http://en.wikipedia.org/?curid=15205941,http://en.wikipedia.org/wiki/List_of_European_Cup_and_UEFA_Champions_League_winning_managers
1808199,http://en.wikipedia.org/?curid=1808199,http://en.wikipedia.org/wiki/Rhondda
1139087,http://en.wikipedia.org/?curid=1139087,http://en.wikipedia.org/wiki/1988_Formula_One_World_Championship
1323399,http://en.wikipedia.org/?curid=1323399,http://en.wikipedia.org/wiki/Justin_Rose
1564966,http://en.wikipedia.org/?curid=1564966,http://en.wikipedia.org/wiki/S.V._Zulte_Waregem
13621154,http://en.wikipedia.org/?curid=13621154,http://en.wikipedia.org/wiki/George_Sotiropoulos
15968360,http://en.wikipedia.org/?curid=15968360,http://en.wikipedia.org/wiki/1952_Detroit_Lions_season
12626983,http://en.wikipedia.org/?curid=12626983,http://en.wikipedia.org/wiki/2006_Masters_Tournament
22737506,http://en.wikipedia.org/?curid=22737506,http://en.wikipedia.org/wiki/Forward_Racing
1497794,http://en.wikipedia.org/?curid=1497794,http://en.wikipedia.org/wiki/Air_Austral
11440045,http://en.wikipedia.org/?curid=11440045,http://en.wikipedia.org/wiki/Houston_Alexander
22165661,http://en.wikipedia.org/?curid=22165661,http://en.wikipedia.org/wiki/Michigan_Wolverines_men's_ice_hockey
10603143,http://en.wikipedia.org/?curid=10603143,http://en.wikipedia.org/wiki/Jim_Miller_(fighter)
10310098,http://en.wikipedia.org/?curid=10310098,http://en.wikipedia.org/wiki/Sokoudjou
18744968,http://en.wikipedia.org/?curid=18744968,http://en.wikipedia.org/wiki/Tobin_Heath
10277,http://en.wikipedia.org/?curid=10277,http://en.wikipedia.org/wiki/Ennio_Morricone
12866432,http://en.wikipedia.org/?curid=12866432,http://en.wikipedia.org/wiki/Astro_Aruna
19333752,http://en.wikipedia.org/?curid=19333752,http://en.wikipedia.org/wiki/Henri_Bienvenu
10747104,http://en.wikipedia.org/?curid=10747104,http://en.wikipedia.org/wiki/Politics_of_Veneto
18473886,http://en.wikipedia.org/?curid=18473886,http://en.wikipedia.org/wiki/List_of_Hungarian_records_in_swimming
15749311,http://en.wikipedia.org/?curid=15749311,http://en.wikipedia.org/wiki/Jamie_Varner
18170407,http://en.wikipedia.org/?curid=18170407,http://en.wikipedia.org/wiki/1980_PGA_Championship
26533354,http://en.wikipedia.org/?curid=26533354,http://en.wikipedia.org/wiki/2010_Pacific-10_Conference_football_season
1585090,http://en.wikipedia.org/?curid=1585090,http://en.wikipedia.org/wiki/CBQT-FM
1360997,http://en.wikipedia.org/?curid=1360997,http://en.wikipedia.org/wiki/Lonhro
1096958,http://en.wikipedia.org/?curid=1096958,http://en.wikipedia.org/wiki/Elvan_Abeylegesse
10362150,http://en.wikipedia.org/?curid=10362150,http://en.wikipedia.org/wiki/1992_Minnesota_Vikings_season
250309,http://en.wikipedia.org/?curid=250309,http://en.wikipedia.org/wiki/Automotive_industry_in_the_United_Kingdom
16570286,http://en.wikipedia.org/?curid=16570286,http://en.wikipedia.org/wiki/1948_Ashes_series
180306,http://en.wikipedia.org/?curid=180306,http://en.wikipedia.org/wiki/Valentino_Rossi
11401861,http://en.wikipedia.org/?curid=11401861,http://en.wikipedia.org/wiki/Naoki_Tsukahara
1515346,http://en.wikipedia.org/?curid=1515346,http://en.wikipedia.org/wiki/Memorial_Tournament
18371034,http://en.wikipedia.org/?curid=18371034,http://en.wikipedia.org/wiki/List_of_Arkansas_Razorbacks_in_the_NFL_draft
14505079,http://en.wikipedia.org/?curid=14505079,http://en.wikipedia.org/wiki/Giovanna_Antonelli
13845847,http://en.wikipedia.org/?curid=13845847,http://en.wikipedia.org/wiki/Lee_Hasdell
2725949,http://en.wikipedia.org/?curid=2725949,http://en.wikipedia.org/wiki/Yvan_Muller
10161166,http://en.wikipedia.org/?curid=10161166,http://en.wikipedia.org/wiki/Krzysztof_Soszynski
11570261,http://en.wikipedia.org/?curid=11570261,http://en.wikipedia.org/wiki/List_of_career_achievements_by_Tiger_Woods
27994983,http://en.wikipedia.org/?curid=27994983,http://en.wikipedia.org/wiki/Melodifestivalen_2011
1610301,http://en.wikipedia.org/?curid=1610301,http://en.wikipedia.org/wiki/List_of_districts_in_Andhra_Pradesh
22977424,http://en.wikipedia.org/?curid=22977424,http://en.wikipedia.org/wiki/RFU_Championship
23408094,http://en.wikipedia.org/?curid=23408094,http://en.wikipedia.org/wiki/List_of_Grand_Slam_related_tennis_records
10869646,http://en.wikipedia.org/?curid=10869646,http://en.wikipedia.org/wiki/1974_VFL_season
16165027,http://en.wikipedia.org/?curid=16165027,http://en.wikipedia.org/wiki/Mike_Rodgers
18692014,http://en.wikipedia.org/?curid=18692014,http://en.wikipedia.org/wiki/2009_Irish_local_elections
15892903,http://en.wikipedia.org/?curid=15892903,http://en.wikipedia.org/wiki/Dave_Chadwick
10566855,http://en.wikipedia.org/?curid=10566855,http://en.wikipedia.org/wiki/Colliwobbles
1458412,http://en.wikipedia.org/?curid=1458412,http://en.wikipedia.org/wiki/Jimmy_Spencer
18334077,http://en.wikipedia.org/?curid=18334077,http://en.wikipedia.org/wiki/Daniel_Ricciardo
18727616,http://en.wikipedia.org/?curid=18727616,http://en.wikipedia.org/wiki/Rick_Cheek
22998777,http://en.wikipedia.org/?curid=22998777,http://en.wikipedia.org/wiki/Philipp_Eng
12531523,http://en.wikipedia.org/?curid=12531523,http://en.wikipedia.org/wiki/2008_Masters_Tournament
1997759,http://en.wikipedia.org/?curid=1997759,http://en.wikipedia.org/wiki/Concorde_aircraft_histories
17430191,http://en.wikipedia.org/?curid=17430191,http://en.wikipedia.org/wiki/C._B._Dollaway
11109016,http://en.wikipedia.org/?curid=11109016,http://en.wikipedia.org/wiki/Megumi_Fujii
11303224,http://en.wikipedia.org/?curid=11303224,http://en.wikipedia.org/wiki/1982_Giro_d'Italia
184334,http://en.wikipedia.org/?curid=184334,http://en.wikipedia.org/wiki/Manila
2182170,http://en.wikipedia.org/?curid=2182170,http://en.wikipedia.org/wiki/2005_NASCAR_Busch_Series
23284597,http://en.wikipedia.org/?curid=23284597,http://en.wikipedia.org/wiki/Novak_Djokovic_career_statistics
1129111,http://en.wikipedia.org/?curid=1129111,http://en.wikipedia.org/wiki/Samantha_Womack
12426364,http://en.wikipedia.org/?curid=12426364,http://en.wikipedia.org/wiki/Katie_Taylor
12261714,http://en.wikipedia.org/?curid=12261714,http://en.wikipedia.org/wiki/1993_Giro_d'Italia
11174272,http://en.wikipedia.org/?curid=11174272,http://en.wikipedia.org/wiki/List_of_TVB_series_(2005)
1802760,http://en.wikipedia.org/?curid=1802760,http://en.wikipedia.org/wiki/35th_United_States_Congress
17428696,http://en.wikipedia.org/?curid=17428696,http://en.wikipedia.org/wiki/Antonio_Banuelos
1305286,http://en.wikipedia.org/?curid=1305286,http://en.wikipedia.org/wiki/Nickelodeon_Movies
14084208,http://en.wikipedia.org/?curid=14084208,http://en.wikipedia.org/wiki/Marco_Simoncelli
2417345,http://en.wikipedia.org/?curid=2417345,http://en.wikipedia.org/wiki/41st_United_States_Congress
17915,http://en.wikipedia.org/?curid=17915,http://en.wikipedia.org/wiki/Lleyton_Hewitt
10516844,http://en.wikipedia.org/?curid=10516844,http://en.wikipedia.org/wiki/Raphael_Butler
181142,http://en.wikipedia.org/?curid=181142,http://en.wikipedia.org/wiki/Eurovision_Song_Contest_1962
18014198,http://en.wikipedia.org/?curid=18014198,http://en.wikipedia.org/wiki/Bruno_Soares
15189,http://en.wikipedia.org/?curid=15189,http://en.wikipedia.org/wiki/IEEE_754-1985
15473253,http://en.wikipedia.org/?curid=15473253,http://en.wikipedia.org/wiki/South_Wales_derby
22916979,http://en.wikipedia.org/?curid=22916979,http://en.wikipedia.org/wiki/List_of_United_States_cities_by_population_density
17643418,http://en.wikipedia.org/?curid=17643418,http://en.wikipedia.org/wiki/Britain's_Got_Talent_(series_1)
17445364,http://en.wikipedia.org/?curid=17445364,http://en.wikipedia.org/wiki/Aaron_Riley
16182887,http://en.wikipedia.org/?curid=16182887,http://en.wikipedia.org/wiki/Felice_Herrig
17144160,http://en.wikipedia.org/?curid=17144160,http://en.wikipedia.org/wiki/2009_NFL_Draft
18007085,http://en.wikipedia.org/?curid=18007085,http://en.wikipedia.org/wiki/1926_U.S._Open_(golf)
10361453,http://en.wikipedia.org/?curid=10361453,http://en.wikipedia.org/wiki/1974_Minnesota_Vikings_season
1534617,http://en.wikipedia.org/?curid=1534617,http://en.wikipedia.org/wiki/Jennifer_Jones_(curler)
2159547,http://en.wikipedia.org/?curid=2159547,http://en.wikipedia.org/wiki/75th_United_States_Congress
15753220,http://en.wikipedia.org/?curid=15753220,http://en.wikipedia.org/wiki/2010_NBA_All-Star_Game
11074128,http://en.wikipedia.org/?curid=11074128,http://en.wikipedia.org/wiki/2007_Kentucky_Derby
13673176,http://en.wikipedia.org/?curid=13673176,http://en.wikipedia.org/wiki/Million_Dollar_Password
15842932,http://en.wikipedia.org/?curid=15842932,http://en.wikipedia.org/wiki/Lillehammer_Olympic_Bobsleigh_and_Luge_Track
13131902,http://en.wikipedia.org/?curid=13131902,http://en.wikipedia.org/wiki/1982_Atlanta_Braves_season
1290366,http://en.wikipedia.org/?curid=1290366,http://en.wikipedia.org/wiki/Amir_Khan_(boxer)
17751942,http://en.wikipedia.org/?curid=17751942,http://en.wikipedia.org/wiki/List_of_Memorial_Cup_champions
11034773,http://en.wikipedia.org/?curid=11034773,http://en.wikipedia.org/wiki/Corey_Hill
27094070,http://en.wikipedia.org/?curid=27094070,http://en.wikipedia.org/wiki/2010_UFL_season
18522615,http://en.wikipedia.org/?curid=18522615,http://en.wikipedia.org/wiki/Cincinnati
18155811,http://en.wikipedia.org/?curid=18155811,http://en.wikipedia.org/wiki/1984_PGA_Championship
1024039,http://en.wikipedia.org/?curid=1024039,http://en.wikipedia.org/wiki/List_of_Test_cricket_hat-tricks
16779912,http://en.wikipedia.org/?curid=16779912,http://en.wikipedia.org/wiki/1984_Cincinnati_Bengals_season
2189647,http://en.wikipedia.org/?curid=2189647,http://en.wikipedia.org/wiki/List_of_nuclear_weapons_tests
1216791,http://en.wikipedia.org/?curid=1216791,http://en.wikipedia.org/wiki/Randy_Couture
14939494,http://en.wikipedia.org/?curid=14939494,http://en.wikipedia.org/wiki/2010_Pacific_hurricane_season
1220125,http://en.wikipedia.org/?curid=1220125,http://en.wikipedia.org/wiki/Black_Swan-class_sloop
10071745,http://en.wikipedia.org/?curid=10071745,http://en.wikipedia.org/wiki/Frankie_Edgar
132482,http://en.wikipedia.org/?curid=132482,"http://en.wikipedia.org/wiki/Erie,_Pennsylvania"
10609116,http://en.wikipedia.org/?curid=10609116,http://en.wikipedia.org/wiki/Arizona_Wildcats_men's_basketball
16457250,http://en.wikipedia.org/?curid=16457250,http://en.wikipedia.org/wiki/2004_Masters_Tournament
13813351,http://en.wikipedia.org/?curid=13813351,http://en.wikipedia.org/wiki/Jon_Lancaster
17572011,http://en.wikipedia.org/?curid=17572011,http://en.wikipedia.org/wiki/2008_National_League_Championship_Series
1630266,http://en.wikipedia.org/?curid=1630266,http://en.wikipedia.org/wiki/Joel_Turner_(musician)
1816311,http://en.wikipedia.org/?curid=1816311,http://en.wikipedia.org/wiki/Miss_International
17693241,http://en.wikipedia.org/?curid=17693241,http://en.wikipedia.org/wiki/Andriy_Yarmolenko
10998232,http://en.wikipedia.org/?curid=10998232,http://en.wikipedia.org/wiki/2008_North_Indian_Ocean_cyclone_season
1123489,http://en.wikipedia.org/?curid=1123489,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
180342,http://en.wikipedia.org/?curid=180342,http://en.wikipedia.org/wiki/List_of_tallest_buildings_and_structures_in_London
19508635,http://en.wikipedia.org/?curid=19508635,http://en.wikipedia.org/wiki/David_Cook_(singer)
18636809,http://en.wikipedia.org/?curid=18636809,http://en.wikipedia.org/wiki/Beautiful_Garbage_World_Tour
