_index,_id,_source.name,_source.nbPages,_source.children,_source.updatedDate
corpus_cat_personnalitesfeminines100_fr,Enfant acteur britannique,Enfant acteur britannique,99,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Histoire des Hauts-de-France,Histoire des Hauts-de-France,132,"['Bassin minier du Nord-Pas-de-Calais', 'Comte de Boulogne', 'Histoire de la Flandre', 'Histoire de la Picardie', 'Gaule belgique', 'Histoire du Nord', 'Histoire du Nord-Pas-de-Calais pendant la Première Guerre mondiale', 'Histoire du Nord-Pas-de-Calais pendant la Seconde Guerre mondiale', 'Histoire du Pas-de-Calais', 'Pays-Bas méridionaux', 'Site mégalithique dans les Hauts-de-France', 'Histoire de la Somme', ""Histoire de l'Oise"", ""Histoire de l'Aisne"", 'Picardie (1939-1945)', 'Préhistoire en Picardie', 'Picardie antique', 'Picardie (époque moderne)', 'Picardie (1789-1815)', 'Picardie (1815-1914)', 'Picardie médiévale', 'Picardie (1914-1918)']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Nouvelle-Aquitaine/Articles liés,Portail:Nouvelle-Aquitaine/Articles liés,26156,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Chanteuse de soul,Chanteuse de soul,149,"['Chanteuse de blue-eyed soul', 'Chanteuse de neo soul']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Salonnière française,Salonnière française,193,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Folkloriste français,Folkloriste français,56,"['Folkloriste de Bretagne', 'Folkloriste alacien', 'Folkloriste lorrain', 'Folkloriste vosgien', 'Folkloriste gascon', 'Folkloriste comtois', 'Folkloriste bourguignon']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Lauréat du prix des quatre libertés de Roosevelt,Lauréat du prix des quatre libertés de Roosevelt,85,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Élève du Lee Strasberg Theatre and Film Institute,Élève du Lee Strasberg Theatre and Film Institute,104,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Golden Globe de la meilleure actrice dans un film dramatique,Golden Globe de la meilleure actrice dans un film dramatique,63,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Chanteuse des années 1960,Chanteuse des années 1960,134,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Chanteuse des années 2000,Chanteuse des années 2000,284,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Chanteuse des années 1990,Chanteuse des années 1990,242,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Chanteuse des années 1980,Chanteuse des années 1980,248,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Chanteuse des années 1970,Chanteuse des années 1970,159,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Chef d'État de Gambie,Chef d'État de Gambie,5,"['Président de Gambie', 'Gouverneur de la Gambie']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Lauréat du prix Adamson du meilleur auteur international,Lauréat du prix Adamson du meilleur auteur international,59,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2447,Page utilisant P2447,5109,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3427,Page utilisant P3427,9668,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Utilisation du paramètre parcours pro dans le modèle infobox Footballeur,Utilisation du paramètre parcours pro dans le modèle infobox Footballeur,31705,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page pointant vers des bases relatives au sport,Page pointant vers des bases relatives au sport,154376,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2642,Page utilisant P2642,939,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3363,Page utilisant P3363,212,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1663,Page utilisant P1663,12994,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2709,Page utilisant P2709,828,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1409,Page utilisant P1409,14172,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2640,Page utilisant P2640,1708,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2593,Page utilisant P2593,175,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3542,Page utilisant P3542,5330,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2857,Page utilisant P2857,525,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2772,Page utilisant P2772,1406,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3619,Page utilisant P3619,1087,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3691,Page utilisant P3691,351,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Joueuse des Urawa Red Diamonds Ladies,Joueuse des Urawa Red Diamonds Ladies,8,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Élève du Cours Cochet,Élève du Cours Cochet,69,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Élève de Sainte-Marie de Neuilly,Élève de Sainte-Marie de Neuilly,3,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3814,Page utilisant P3814,153,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Grand Est/Articles liés,Portail:Grand Est/Articles liés,28999,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Candidat aux élections législatives françaises de 2017,Candidat aux élections législatives françaises de 2017,322,['Député de la XVe législature de la Ve République'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Actrice ayant incarné Belle,Actrice ayant incarné Belle,8,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3883,Page utilisant P3883,470,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3882,Page utilisant P3882,2495,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Mathématicienne allemande,Mathématicienne allemande,55,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3923,Page utilisant P3923,2395,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3924,Page utilisant P3924,2540,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Ministre français de l'Économie numérique,Ministre français de l'Économie numérique,13,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Auteur d'aphorismes,Auteur d'aphorismes,44,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4053,Page utilisant P4053,804,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4062,Page utilisant P4062,712,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4063,Page utilisant P4063,1141,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4069,Page utilisant P4069,862,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1417,Page utilisant P1417,46092,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Liste de femmes ministres par pays,Liste de femmes ministres par pays,12,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité liée à Villieu-Loyes-Mollon,Personnalité liée à Villieu-Loyes-Mollon,4,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4262,Page utilisant P4262,624,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité des Républicains,Personnalité des Républicains,649,"['Député européen membre des Républicains', ""Personnalité de l'Union pour un mouvement populaire"", 'Sénateur membre des Républicains', 'Député membre des Républicains', 'Maire membre des Républicains']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Docteur honoris causa de l'université de Göteborg,Docteur honoris causa de l'université de Göteborg,41,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Nouvelliste britannique du XXe siècle,Nouvelliste britannique du XXe siècle,329,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4544,Page utilisant P4544,1810,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Grand-croix de l'ordre de la Double Croix blanche,Grand-croix de l'ordre de la Double Croix blanche,19,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page pointant vers des bases relatives à la bande dessinée,Page pointant vers des bases relatives à la bande dessinée,12748,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2342,Page utilisant P2342,8450,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1988,Page utilisant P1988,6781,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3965,Page utilisant P3965,6171,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4432,Page utilisant P4432,17235,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2041,Page utilisant P2041,1831,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Lauréat du Trophée national du Mérite sportif,Lauréat du Trophée national du Mérite sportif,81,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2031,Page utilisant P2031,28448,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Membre de l'International Swimming Hall of Fame,Membre de l'International Swimming Hall of Fame,311,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance à Vail (Colorado),Naissance à Vail (Colorado),7,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4408,Page utilisant P4408,1190,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4391,Page utilisant P4391,9346,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Docteur honoris causa de l'université Bar-Ilan,Docteur honoris causa de l'université Bar-Ilan,43,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Article manquant de références/Liste complète,Article manquant de références/Liste complète,116695,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Romancière anglaise,Romancière anglaise,129,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P7578,Page utilisant P7578,4351,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Championne d'Europe junior de natation,Championne d'Europe junior de natation,85,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Liste des médaillés aux Jeux olympiques d'hiver par sport,Liste des médaillés aux Jeux olympiques d'hiver par sport,15,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Liste des médaillés aux Jeux olympiques d'été par sport,Liste des médaillés aux Jeux olympiques d'été par sport,34,"['Liste des médaillés aux Jeux olympiques en athlétisme', 'Liste des médaillés aux Jeux olympiques en cyclisme', 'Liste des médaillés aux Jeux olympiques en gymnastique', 'Liste des médaillés aux Jeux olympiques en judo', 'Liste des médaillés aux Jeux olympiques en natation']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Joueuse de basket-ball en junior college,Joueuse de basket-ball en junior college,19,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Kelly Clarkson,Kelly Clarkson,6,"['Album de Kelly Clarkson', 'Chanson interprétée par Kelly Clarkson']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Conseiller de tribunal administratif et de cour administrative d'appel,Conseiller de tribunal administratif et de cour administrative d'appel,28,"['Conseiller de tribunal administratif français', ""Conseiller de cour administrative d'appel""]",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Survivant de la Shoah,Survivant de la Shoah,884,['Survivant des Marches de la mort'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Article utilisant l'infobox Personnalité des sciences humaines et sociales,Article utilisant l'infobox Personnalité des sciences humaines et sociales,1234,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnage de fiction créé en 1930,Personnage de fiction créé en 1930,5,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Député européen membre du Parti radical de gauche,Député européen membre du Parti radical de gauche,19,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P7982,Page utilisant P7982,12792,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P7962,Page utilisant P7962,517,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Député européen membre des Républicains,Député européen membre des Républicains,22,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité du Mouvement radical,Personnalité du Mouvement radical,49,['Député européen membre du Mouvement radical'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Député européen membre de l'Union pour un mouvement populaire,Député européen membre de l'Union pour un mouvement populaire,52,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Article à référence insuffisante,Article à référence insuffisante,7003,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Liste en rapport avec la Tchéquie,Liste en rapport avec la Tchéquie,39,"['Liste de députés européens de Tchéquie', 'Liste en rapport avec la faune de Tchéquie', ""Liste d'évêques et d'archevêques en Tchéquie""]",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P8134,Page utilisant P8134,232,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Histoire de la Tchéquie,Histoire de la Tchéquie,81,"['Histoire de la Tchéquie par période', 'Reine consort de Bohême', 'Site archéologique en Tchéquie', 'Přemyslides', 'Histoire de la Silésie', 'Histoire militaire de la Tchéquie', 'Hussitisme', 'Archevêché de Prague', 'Duc de Bohême', 'Chronologie de la Tchéquie', 'Tchécoslovaquie', 'Histoire de Prague', 'Reine de Bohême', 'Roi de Bohême', 'Traité signé par la Tchéquie', 'Politique étrangère de la Tchéquie', 'Bohême', 'Histoire de la Tchécoslovaquie', 'Autriche-Hongrie', 'Histoire de la Tchéquie par thème', 'Moravie', 'Histoire de la Moravie', 'Grande-Moravie', 'Événement en Tchéquie', 'Histoire des Juifs en Tchéquie', 'Association ou organisme disparu en Tchéquie', 'Marcomans']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Anglo-Québécois,Anglo-Québécois,448,"['Diaspora écossaise au Québec', 'Culture anglo-québécoise', 'Famille Molson', 'Famille Price', 'Chanteur québécois anglophone', 'Chanteuse québécoise anglophone']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Anglicanisme/Articles liés,Portail:Anglicanisme/Articles liés,1049,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Golden Globe de la meilleure actrice dans un second rôle (film),Golden Globe de la meilleure actrice dans un second rôle (film),77,['Film avec un Golden Globe de la meilleure actrice dans un second rôle'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité afro-américaine du XXe siècle,Personnalité afro-américaine du XXe siècle,157,['Scientifique afro-américain du XXe siècle'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Survivant de Bergen-Belsen,Survivant de Bergen-Belsen,94,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité afro-américaine du XXIe siècle,Personnalité afro-américaine du XXIe siècle,108,['Scientifique afro-américain du XXIe siècle'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Histoire des femmes en France,Histoire des femmes en France,28,"['Reine de France', 'Féminisme en France', 'Religieuse catholique française']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Productrice américaine de cinéma,Productrice américaine de cinéma,276,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Camp de Drancy,Camp de Drancy,222,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Participant à Mask Singer (France),Participant à Mask Singer (France),62,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Famille Voight,Famille Voight,5,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Noblesse du Pays basque,Noblesse du Pays basque,12,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Swann d'or de la meilleure actrice,Swann d'or de la meilleure actrice,24,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Article manquant de références depuis août 2020,Article manquant de références depuis août 2020,794,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Ambassadeur de bonne volonté de l'UNICEF,Ambassadeur de bonne volonté de l'UNICEF,47,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4514,Page utilisant P4514,5122,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,"Récipiendaire de la médaille de l'ordre du Mérite pour la Patrie, 1re classe","Récipiendaire de la médaille de l'ordre du Mérite pour la Patrie, 1re classe",151,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,"Récipiendaire de la médaille de l'ordre du Mérite pour la Patrie, 2e classe","Récipiendaire de la médaille de l'ordre du Mérite pour la Patrie, 2e classe",398,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Mouvement américain pour les droits civiques,Mouvement américain pour les droits civiques,70,"['National Association for the Advancement of Colored People', 'Film sur le mouvement américain pour les droits civiques']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Membre de la Société des gens de lettres,Membre de la Société des gens de lettres,42,['Président de la Société des gens de lettres'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P8618,Page utilisant P8618,3383,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Actrice anglaise de cinéma,Actrice anglaise de cinéma,548,['Actrice anglaise du muet'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P8591,Page utilisant P8591,8559,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Actrice ayant incarné Sonya Blade,Actrice ayant incarné Sonya Blade,5,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Dame de l'ordre royal de Sainte-Isabelle de Portugal,Dame de l'ordre royal de Sainte-Isabelle de Portugal,111,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Physicien bavarois,Physicien bavarois,12,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Mort d'un cancer aux États-Unis,Mort d'un cancer aux États-Unis,2153,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Mathématicien allemand du XXe siècle,Mathématicien allemand du XXe siècle,293,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Docteur honoris causa de l'université d'Uppsala,Docteur honoris causa de l'université d'Uppsala,106,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Sénateur des États-Unis pour l'État de New York,Sénateur des États-Unis pour l'État de New York,25,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1960,Page utilisant P1960,2307,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Grand collier de l'ordre du Soleil,Grand collier de l'ordre du Soleil,25,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3040,Page utilisant P3040,4075,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité végétalienne,Personnalité végétalienne,91,['Militant végane'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité sportive liée à l'Ain,Personnalité sportive liée à l'Ain,47,"['Entraîneur de la Jeunesse laïque de Bourg-en-Bresse', 'Entraîneur du Football Bourg-en-Bresse Péronnas 01', ""Joueur d'Oyonnax rugby"", 'Joueur de la Jeunesse laïque de Bourg-en-Bresse', 'Joueur du Football Bourg-en-Bresse Péronnas 01', ""Entraîneur de l'Union sportive bressane Pays de l'Ain"", ""Joueur de l'Union sportive bressane Pays de l'Ain"", ""Joueur d'Ain Sud"", ""Entraîneur d'Ain Sud""]",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Enfant musicien,Enfant musicien,75,"[""Groupe de musique d'enfants"", ""Personnalité passée à l'École des fans quand elle était enfant""]",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance dans le comté de Terry,Naissance dans le comté de Terry,1,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Article à recycler/catch,Article à recycler/catch,324,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Pionnière en sport,Pionnière en sport,80,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Récipiendaire de la médaille d'or de la Renaissance française,Récipiendaire de la médaille d'or de la Renaissance française,39,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Pionnière en littérature,Pionnière en littérature,55,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5035,Page utilisant P5035,3423,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité de la république de Weimar,Personnalité de la république de Weimar,108,"['Chancelier de la république de Weimar', 'Ministre de la république de Weimar', 'Personnalité du Zentrum', 'Député du Reichstag (république de Weimar)', 'Député du Landtag (république de Weimar)', 'Personnalité du Parti démocrate allemand', ""Député d'un parlement provincial de l'État libre de Prusse"", 'Personnalité du Parti populaire national allemand', 'Personnalité du Parti populaire allemand (république de Weimar)', 'Membre du conseil économique provisoire du Reich', 'Personnalité du Parti populaire allemand de la liberté', 'Personnalité du Parti chrétien-national des paysans et des fermiers']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Membre du jury de The Voice (États-Unis),Membre du jury de The Voice (États-Unis),8,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Physicien allemand du XXe siècle,Physicien allemand du XXe siècle,271,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4450,Page utilisant P4450,266,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Chanteuse de synthpop,Chanteuse de synthpop,15,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité politique liée à l'Arkansas,Personnalité politique liée à l'Arkansas,14,"[""Sénateur des États-Unis pour l'Arkansas"", ""Représentant des États-Unis pour l'Arkansas"", 'Personnalité du Parti démocrate en Arkansas', ""Lieutenant-gouverneur de l'Arkansas"", ""Gouverneur de l'Arkansas"", ""Procureur général de l'Arkansas"", 'Personnalité du Parti républicain en Arkansas']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2732,Page utilisant P2732,11966,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2428,Page utilisant P2428,377,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4369,Page utilisant P4369,1909,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4491,Page utilisant P4491,3935,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page pointant vers des bases relatives à la musique,Page pointant vers des bases relatives à la musique,77910,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1953,Page utilisant P1953,38945,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3017,Page utilisant P3017,1196,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3997,Page utilisant P3997,679,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4104,Page utilisant P4104,7817,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5287,Page utilisant P5287,910,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page pointant vers des bases relatives à la littérature,Page pointant vers des bases relatives à la littérature,19874,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2011,Page utilisant P2011,916,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Docteur honoris causa de l'université de Zurich,Docteur honoris causa de l'université de Zurich,36,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4123,Page utilisant P4123,2094,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2190,Page utilisant P2190,3008,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1157,Page utilisant P1157,1619,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4724,Page utilisant P4724,2557,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5375,Page utilisant P5375,3626,[],2023-10-01T00:00:00
